id HYSS litter adj_age adj_bf
DDCFJYA16657001 11201621 11166570 148.195826568266 17.5151430565248
DDCFJYA17558402 11201731 11175584 138.983901960784 11.1212800957081
DDCFJYA17523901 11201721 11175239 160.62638317757 8.44365948428117
DDCFJYA15501103 11201611 11155011 156.648958506224 7.24551831644583
DDCFJYA17237505 11201811 11172375 148.780964285714 12.5791610284168
DDCFJYB20450201 12202111 12204502 155.996298136646 11.0142180094787
DDCFJYA15299502 11201541 11152995 163.338744897959 18.82797731569
DDCFJYA18666506 11201842 11186665 152.266353728489 12.4517835370046
DDCFJYA14078904 11201511 11140789 133.219412371134 12.9075016307893
DDCFJYB20318201 12202141 12203182 181.687952879581 8.98038136426184
DDCFJYA14103001 11201511 11141030 163 10.4
DDCFJYA17713111 11201732 11177131 154.921773480663 15.7071214439207
DDCFJYA14099103 11201511 11140991 159.074451197053 10.176245210728
DDCFJYA18918601 11201911 11189186 153.874040071238 12.5473257971993
DDCFJYA15445502 11201611 11154455 139.266355072464 12.8427983539095
DDCFJYA15115401 11201521 11151154 175.514768321513 13.0987230295024
DDCFJYA18923107 11201911 11189231 140.70612926249 8.02780716336709
DDCFJYB20201601 12202031 12202016 143.848723593287 13.336804909801
DDCFJYA15200311 11201532 11152003 162.060513381995 14.3436727771945
DDCFJYA17651011 11201732 11176510 156.567603773585 11.3483042333071
DDCFJYB20412704 12202112 12204127 148.056208169678 12.7646936963599
DDCFJYA18371709 11201822 11183717 156.533381835032 16.7346615531095
DDCFJYA15171714 11201522 11151717 136.344798379838 15.0057933397358
DDCFJYA18491305 11201832 11184913 165.419706467662 9.9523723340414
DDCFJYA17164511 11201812 11171645 154.424054187192 10.844311716251
DDCFJYA18879202 11201911 11188792 144.644125100888 11.4289226986322
DDCFJYA19651503 11202011 11196515 150.523957020057 10.3424553812872
DDCFJYA16759211 11201632 11167592 146.659357664234 13.2798143424409
DDCFJYB20119701 12202021 12201197 140.688664147775 13.0532631243019
DDCFJYA18937401 11201911 11189374 138.264667189953 11.1296019155941
DDCFJYA20949510 11202032 11209495 157.4068984375 14.5654222920818
DDCFJYB20236110 12202032 12202361 142.266850091408 12.6609162195625
DDCFJYA20949607 11202032 11209496 162.25793877551 15.7005435153833
DDCFJYA18902503 11201912 11189025 171.064917050691 11.4460840700693
DDCFJYA20793909 11202022 11207939 173.709614072495 12.225470843805
DDCFJYB20233708 12202032 12202337 142.437007326007 12.0398404306788
DDCFJYB20009704 12202022 12200097 149.657587926509 16.5366750574587
DDCFJYA18101710 11201922 11181017 165.693407407407 13.0042762777714
DDCFJYA20368104 11202112 11203681 155.431749005362 12.9621476923589
DDCFJYB19404406 12202012 12194044 153.849868274583 13.9579715178882
DDCFJYB20236206 12202032 12202362 161.556094760312 10.7608296790223
DDCFJYA20378706 11202112 11203787 182.779582065393 13.9808442527612
DDCFJYA18867406 11201912 11188674 147.751310786106 10.0920346677672
DDCFJYA20835109 11202022 11208351 158.142785392245 13.9451677485895
DDCFJYA20369904 11202112 11203699 163.909450889914 13.6889925996874
DDCFJYA18971005 11201912 11189710 158.277097560976 13.6728391022705
DDCFJYB20255704 12202042 12202557 147.60993797791 12.1428880104108
DDCFJYA18396307 11201821 11183963 144.922169934641 13.2139303482587
DDCFJYB20236108 12202032 12202361 148.424352826511 14.5382177977419
DDCFJYA20157806 11202142 11201578 187.915574638844 9.14646849652544
DDCFJYA16200813 11201742 11162008 132.111838926174 18.5847624129818
DDCFJYA18937605 11201912 11189376 162.861434404865 13.9796121457422
DDCFJYA18443705 11201831 11184437 149.785118012422 11.8009478672986
DDCFJYB20230006 12202032 12202300 155.577610549944 12.7278336414443
DDCFJYA17091308 11201811 11170913 162.984525291829 15.5891415994131
DDCFJYA19546614 11202042 11195466 166.14609196515 10.2754530019206
DDCFJYA17266101 11201811 11172661 151.1015 13.1114245416079
DDCFJYA16738101 11201631 11167381 135.114688073394 13.3915966386555
DDCFJYA17097513 11201842 11170975 141.675751286449 13.8064271025181
DDCFJYB20001306 12202022 12200013 175.457216216216 15.4058867200792
DDCFJYA17720502 11201741 11177205 144.301749003984 11.2901168969182
DDCFJYA19788004 11202022 11197880 167.852787439614 14.7073207323511
DDCFJYA16200801 11201741 11162008 137.772096085409 12.5367498314228
DDCFJYA17416701 11201721 11174167 135.547091286307 12.5737730787439
DDCFJYA18620604 11201832 11186206 142.15324137931 13.0079846614819
DDCFJYA20285108 11202112 11202851 197.881652173913 9.52967734579865
DDCFJYA17656705 11201731 11176567 151.106467248908 12.318701341726
DDCFJYA18775809 11201942 11187758 143.981316402997 14.2572061550317
DDCFJYB20029008 12202022 12200290 168.179181818182 14.2930467251993
DDCFJYB20239506 12202032 12202395 145.07569740634 13.6638104272387
DDCFJYA20254904 11202142 11202549 159.4722 14.9280473582997
DDCFJYB20046910 12202022 12200469 147.721315893386 16.3959936094384
DDCFJYA18678005 11201842 11186780 145.916973659454 12.2607035502478
DDCFJYA16086811 11201642 11160868 137.757257119609 15.584262959154
DDCFJYA20013108 11202032 11200131 153.10008174692 13.1463281474926
DDCFJYA17782502 11201741 11177825 153.088038461538 12.5283018867925
DDCFJYA20313504 11202112 11203135 175 13.5
DDCFJYB20226906 12202032 12202269 143.493874015748 12.2129731054572
DDCFJYA20179910 11202142 11201799 192.151636042403 12.6960027532057
DDCFJYA18898608 11201912 11188986 146.130168026101 15.6210527144105
DDCFJYA19392505 11201932 11193925 146.48835042735 15.4810875774813
DDCFJYA16090411 11201642 11160904 137.565301075269 16.6661615396272
DDCFJYA17027514 11201842 11170275 142.01000086881 19.2219667003955
DDCFJYA17626802 11201731 11176268 148.081173913043 10.5153414714616
DDCFJYA17663602 11201731 11176636 152.312037542662 12.9099157485418
DDCFJYA19548005 11202042 11195480 143.529566775244 13.6264218540081
DDCFJYA20794009 11202022 11207940 159.075421252372 13.216897370792
DDCFJYA17009603 11201841 11170096 166.221865731463 14.0264051301396
DDCFJYA20189910 11202142 11201899 178.335796747967 11.3921753045552
DDCFJYA18980201 11201921 11189802 159.862964497041 11.9428296129758
DDCFJYB19392701 12202011 12193927 145.859792520036 15.5049097351105
DDCFJYA17472412 11201722 11174724 141.784930269414 11.193165035468
DDCFJYA17126805 11201811 11171268 140.773920634921 10.4440411373261
DDCFJYA17635212 11201732 11176352 148.366993150685 12.9221807208054
DDCFJYA20899303 11202021 11208993 180.238612403101 8.38335724533716
DDCFJYA20983408 11202031 11209834 142.370335616438 11.4840052015605
DDCFJYA18710804 11201941 11187108 147.019450781969 8.31877501305029
DDCFJYA15303904 11201641 11153039 183.13668907563 12.1488958990536
DDCFJYA19780107 11202011 11197801 147.58688961039 10.3416563658838
DDCFJYA17507801 11201721 11175078 149.556667844523 12.4527796383121
DDCFJYA16606204 11201621 11166062 146.427888888889 12.4415478615071
DDCFJYA17217714 11201812 11172177 146.482129326047 14.6279434026654
DDCFJYA18501402 11201831 11185014 155.11383781279 11.1694410373226
DDCFJYA19792601 11202011 11197926 141.870020590868 8.37741224351365
DDCFJYB20202207 12202031 12202022 134.424593220339 15.3515632922089
DDCFJYA17507705 11201721 11175077 153.368963235294 10.1585535465925
DDCFJYA19722904 11202011 11197229 157.773300666032 14.5037542662116
DDCFJYA17091307 11201811 11170913 147.702188647746 11.8006981910505
DDCFJYA16306705 11201711 11163067 148.367558225508 9.28346731911919
DDCFJYA15283712 11201542 11152837 140.103565055762 13.4235633158162
DDCFJYB20267103 12202041 12202671 163.95600610998 16.9878207583301
DDCFJYA17590301 11201731 11175903 143.553680851064 12.0200420235979
DDCFJYA20984502 11202031 11209845 145.569346820809 10.90977826245
DDCFJYA20313703 11202111 11203137 168.067983541328 10.094709809964
DDCFJYA20161103 11202041 11201611 142.370335616438 11.6566970091027
DDCFJYA15207804 11201531 11152078 146.84536743215 14.1597804782438
DDCFJYA18979801 11201921 11189798 168.681300641613 10.1321310906884
DDCFJYA18596003 11201831 11185960 140.815699029126 12.2735674676525
DDCFJYA20892705 11202021 11208927 157.821492725509 9.61931589537223
DDCFJYA16749303 11201631 11167493 148.792349282297 13.9107820119198
DDCFJYA15290704 11201541 11152907 162.509823798627 13.2743272105938
DDCFJYA18524301 11201831 11185243 158.207386491557 11.2981212336051
DDCFJYA17407001 11201721 11174070 148.973651162791 14.0109020573237
DDCFJYA15498003 11201611 11154980 157.874011185682 10.9972396486826
DDCFJYA14102912 11201512 11141029 178.168865168539 13.5238187439159
DDCFJYA16576302 11201621 11165763 140.347047493404 16.4754377188594
DDCFJYA18871210 11201912 11188712 144.489456735058 14.3393520384968
DDCFJYA17791801 11201841 11177918 146.184358649789 9.36860670194003
DDCFJYA17747904 11201741 11177479 153.263336283186 16.9285474672929
DDCFJYA18593003 11201831 11185930 157.288053030303 13.2989985693848
DDCFJYB20246202 12202042 12202462 162.978283950617 18.4634080578606
DDCFJYA18617601 11201841 11186176 149.542436426117 12.9941291585127
DDCFJYA20304704 11202112 11203047 164.547174797449 11.0983045783852
DDCFJYB20030010 12202022 12200300 152.185349442379 15.7540430581454
DDCFJYB20306804 12202142 12203068 157.86515282392 10.374391620823
DDCFJYA17282501 11201811 11172825 138.734814977974 14.1960915316519
DDCFJYB19360704 12202012 12193607 149.218269503546 12.2938736879802
DDCFJYA16179603 11201741 11161796 139.551455516014 14.3277140930546
DDCFJYA16173603 11201741 11161736 142.966820267686 12.460483579935
DDCFJYA19688208 11202012 11196882 157.738694470478 14.1900423633535
DDCFJYA18876802 11201911 11188768 145.535825396825 12.0508166969147
DDCFJYA17769603 11201741 11177696 151.215497277677 11.8612160769495
DDCFJYA18872407 11201912 11188724 175.710526066351 15.281702501097
DDCFJYA15304906 11201641 11153049 165.278436619718 12.7804024496938
DDCFJYA20891008 11202032 11208910 245.453707045735 10.2791065928017
DDCFJYB20267108 12202042 12202671 169.943898852972 13.7391458542951
DDCFJYA17486002 11201721 11174860 151.106467248908 11.4387941030313
DDCFJYA20014103 11202032 11200141 145.017576200418 13.2319053459778
DDCFJYB20194504 12202032 12201945 147.120167492567 13.781287898198
DDCFJYA18945302 11201911 11189453 152.277668555241 12.3160335295167
DDCFJYA18872703 11201912 11188727 134.622501210654 11.393695328748
DDCFJYA16749304 11201631 11167493 146.182953488372 12.5164058378759
DDCFJYB20322512 12202142 12203225 163.019097686375 14.1399097218211
DDCFJYA18596503 11201832 11185965 174.798078651685 12.2943806762872
DDCFJYA16775205 11201631 11167752 148.372333333333 11.5434618291761
DDCFJYA20185902 11202142 11201859 235.557009389671 14.0968555212364
DDCFJYA15249801 11201531 11152498 148.543677754678 15.5564232721593
DDCFJYA20828810 11202022 11208288 165.566058717254 15.0579053837004
DDCFJYA20989111 11202032 11209891 162.938578475336 11.26057285245
DDCFJYA18820505 11201912 11188205 163.578272727273 13.6897389086399
DDCFJYA16653311 11201622 11166533 155.07975 17.4639619916243
DDCFJYA15153701 11201521 11151537 174.260457696228 17.5132068238451
DDCFJYA15148903 11201521 11151489 156.685487985213 11.4186648025166
DDCFJYB20027506 12202022 12200275 140.595666666667 15.9872962275925
DDCFJYA20397306 11202112 11203973 148.940486318617 13.9453369573131
DDCFJYA18519701 11201831 11185197 139.682076923077 14.0364063417499
DDCFJYA16271701 11201711 11162717 141.564634995296 13.2162786564777
DDCFJYA16037903 11201631 11160379 135.313879614767 17.3764597982268
DDCFJYA15207405 11201531 11152074 146.84536743215 11.5568796550372
DDCFJYA16557716 11201622 11165577 159.710780701754 17.7991482112436
DDCFJYA15124104 11201521 11151241 131.925078431373 10.7240915208614
DDCFJYA18745104 11201942 11187451 149.817392887384 11.9327954576974
